qry,chamber,url,comb_text,sc_relevance_score
Angie Craig,Rep,https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/,"c("" https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  "", ""timing matters in race between rep. angie craig and tyler ... https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  "", ""timing matters in 2nd district race between rep.  | angie craig and tyler \nkistner | star tribune | Â· | 2 days ago https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  "", 
""timing matters in 2nd district race between rep.  | angie craig and tyler \nkistner | star tribune | Â· | 21 hours ago https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  "", ""timing matters in 2nd district race between rep.  | angie craig and tyler \nkistner | star tribune | Â· | 1 day ago https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  "", ""timing matters in 2nd district race between rep.  | angie craig and tyler \nkistner | minneapolis star tribune | Â· | 1 day ago https://www.startribune.com/timing-matters-in-race-between-rep-angie-craig-and-tyler-kistner/572615612/  ""
)",1
Angie Craig,Rep,https://www.facebook.com/AngieCraigforCongress/,"c(""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/  "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 863 talking about this.  angie craig  is congresswoman in #mn02. "", "" https://www.facebook.com/angiecraigforcongress/  "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 321 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 945 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 909 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 1147 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 300 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 1227 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 797 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 352 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 1243 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 413 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 530 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 1236 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 844 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 743 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 817 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 1444 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 776 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 438 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 896 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 803 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ fighting for them in the 117th congress. no photo description available. 1.9k1.9k Â· 308 comments35 shares. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 781 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 964 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 775 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 720 talking about this.  angie craig  is congresswoman in #mn02. "", 
""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 744 talking about this.  angie craig  is congresswoman in #mn02. "", ""angie craig - home | facebook https://www.facebook.com/angiecraigforcongress/ angie craig , eagan, minnesota. 15k likes Â· 788 talking about this.  angie craig  is congresswoman in #mn02. "")",1
Angie Craig,Rep,https://twitter.com/AngieCraigMN/status/1326621807919697922?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/angiecraigmn/status/1326621807919697922?ref_src=twsrc^google|twcamp^serp|twgr^tweet on veterans day, we honor all those who have served and defended the freedoms we take for granted. we owe our veterans a debt that can never fully be repaid, but we can start by making sure that every service member gets the resources they need to thrive when they return home.",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1326571028189941765?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repkirkpatrick/status/1326571028189941765?ref_src=twsrc^google|twcamp^serp|twgr^tweet today, we celebrate all the brave men, women, hispanic, black, #lgbtq, asian, and native veterans who fought for the ideals of what this country stands for, even when our country wasn't living up to those ideals. 

we thank them for their service and sacrifice. 

#veteransday",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1310991509181919232?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repkirkpatrick/status/1310991509181919232?ref_src=twsrc^google|twcamp^serp|twgr^tweet house democrats have passed over 600 bills #forthepeople, including bills to raise wages for workers, help rebuild our economy, & improve our infrastructure. @senatemajldr do your job & help the american people.",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1356376876378451968?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repkirkpatrick/status/1356376876378451968?ref_src=twsrc^google|twcamp^serp|twgr^tweet last week, i joined the mom's task force on family separation to provide moms in congress a platform to lead reunification efforts for migrant children & their parents.  i am eager to get to work on an urgent federal response to locate the separated families and reunite them.",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1367516522558722051?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repkirkpatrick/status/1367516522558722051?ref_src=twsrc^google|twcamp^serp|twgr^tweet yesterday, i joined @repescobar & my colleagues to re-introduce the binational health strategies act to protect border communities against covid-19.  this legislation will help create a plan that protects our health & international commerce at the border. ow.ly/ieqz50dq8bn",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1344308895964045312?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repkirkpatrick/status/1344308895964045312?ref_src=twsrc^google|twcamp^serp|twgr^tweet this is really, really bad, arizona. 

please stay home and avoid gathering with those who donâ€™t live with you. we must help alleviate the stress on our hospitals. #stayhome #maskupaz 

tucson.com/news/state-aâ€¦",1
Ann Kirkpatrick,Rep,https://twitter.com/RepKirkpatrick/status/1372639021235601414?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repkirkpatrick/status/1372639021235601414?ref_src=twsrc^google|twcamp^serp|twgr^tweet reforming our immigration system is long overdue. the american dream & promise act would finally put dreamers on a path to permanent legal status so that they can continue to contribute to the country they call home. #homeishere,1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1343312741986131968?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repdelgado/status/1343312741986131968?ref_src=twsrc^google|twcamp^serp|twgr^tweet throughout my first term, i have made town halls a central part of my work to hear from folks all across our district â€“ both in person & virtually during the covid-19 pandemic. on saturday, dec. 21, i held my 50th town hall from my office in dc. watch: delgado.house.gov/mediaâ€¦",1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1314938100523638785?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repdelgado/status/1314938100523638785?ref_src=twsrc^google|twcamp^serp|twgr^tweet today is #worldmentalhealthday. during these periods of increased isolation, everyone in our community is navigating multiple sources of stress. i will continue to advocate at the federal level for funding to support mental health care and treatment in future covid-19 relief.",1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1362785864691113993?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repdelgado/status/1362785864691113993?ref_src=twsrc^google|twcamp^serp|twgr^tweet iâ€™m proud to have earned a 100% on @lcvotersâ€™s 2020 #lcvscorecard. in congress, iâ€™ll continue to fight for:

ðŸŒŽ climate action
âš–ï¸ environmental justice
ðŸ’§ clean air & water
ðŸŒ… a clean energy future
ðŸžï¸ public & sacred lands protections",1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1367170838290694158?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/repdelgado/status/1367170838290694158?ref_src=twsrc^google|twcamp^serp|twgr^tweet this morning, i held a covid-19 relief roundtable with 100+ local officials to talk about my funding formula, which would deliver over $400 million to counties, towns, and villages across #ny19. delgado.house.gov/mediaâ€¦",1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1354904363219742721?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repdelgado/status/1354904363219742721?ref_src=twsrc^google|twcamp^serp|twgr^tweet counties across #ny19 need federal assistance to increase covid-19 vaccine doses and improve distribution. i spoke with columbia county leaders who detailed their experience with the vaccine rollout and pushed for direct federal funding.,1
Antonio Delgado,Rep,https://twitter.com/repdelgado/status/1323634209655848961?ref_src=twsrc^google|twcamp^serp|twgr^tweet,https://twitter.com/repdelgado/status/1323634209655848961?ref_src=twsrc^google|twcamp^serp|twgr^tweet today is #electionday! your vote is your voice and your opportunity to create positive change in our communities. use this tool to find your polling place and cast your #vote before 9:00 p.m. today. voterlookup.elections.nâ€¦,1
Ayanna Pressley,Rep,https://twitter.com/AyannaPressley/status/1344081948201910272?ref_src=twsrc^google|twcamp^serp|twgr^tweet,"https://twitter.com/ayannapressley/status/1344081948201910272?ref_src=twsrc^google|twcamp^serp|twgr^tweet mitch mcconnell, kelly loeffler & david perdue are standing between your family and a $2,000 survival check georgia.

vote @reverendwarnock @ossoff like lives depend on it because they do.",1
